OrderID,OrderDate,Year,Month,Quarter,Season,CustomerID,Gender,Segment,Region,Country,Category,Sub_Category,ProductName,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-007462,5/20/2024,2024,5,Q2,Spring,CUST-02775,Female,Regular,Middle East,Jordan,Beauty & Health,Skincare,Sunscreen SPF50,50,2,50%,50,47,3,6.77,25,Express,7,Debit Card,Delivered
ORD-007463,5/24/2023,2023,5,Q2,Spring,CUST-06567,Male,New,Middle East,Kuwait,Electronics,Smartphones,Xiaomi 13,743,1,0%,743,458,285,38.33,44,Express,9,PayPal,Delivered
ORD-007464,6/11/2024,2024,6,Q2,Summer,CUST-02389,Female,New,Europe,Germany,Beauty & Health,Skincare,Retinol Night Cream,24,2,10%,42,23,19,44.89,31,Express,14,Credit Card,Delivered
ORD-007465,3/13/2022,2022,3,Q1,Spring,CUST-02917,Male,Regular,North America,Canada,Electronics,Smartphones,Xiaomi 13,1119,2,5%,2126,1045,1081,50.84,92,Overnight,9,PayPal,Returned
ORD-007466,3/12/2022,2022,3,Q1,Spring,CUST-05778,Female,VIP,North America,USA,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,94,2,0%,188,134,54,28.81,16,Standard,8,Google Pay,Returned
ORD-007467,7/5/2023,2023,7,Q3,Summer,CUST-07572,Male,Regular,Asia,South Korea,Electronics,Tablets,Samsung Galaxy Tab S9,1001,1,0%,1001,622,380,37.93,28,Express,14,Apple Pay,Returned
ORD-007468,11/23/2021,2021,11,Q4,Fall,CUST-06811,Female,Premium,North America,Mexico,Electronics,Laptops,Dell XPS 15,1689,7,0%,11824,7009,4815,40.72,7,Economy,10,Google Pay,Delivered
ORD-007469,12/16/2023,2023,12,Q4,Winter,CUST-02141,Male,VIP,Europe,UK,Beauty & Health,Supplements,Whey Protein 2kg,35,5,50%,88,92,-4,-4.47,82,Overnight,8,PayPal,Processing
ORD-007470,1/10/2023,2023,1,Q1,Winter,CUST-04079,Male,Regular,Europe,Italy,Books & Media,Books,The Psychology of Money,32,4,20%,102,91,10,10.2,12,Standard,7,Credit Card,Processing
ORD-007471,5/2/2023,2023,5,Q2,Spring,CUST-02170,Male,VIP,Middle East,Egypt,Beauty & Health,Skincare,Sunscreen SPF50,88,1,10%,79,62,18,22.32,83,Overnight,17,Cash on Delivery,Processing
ORD-007472,3/7/2022,2022,3,Q1,Spring,CUST-04216,Female,Premium,Asia,India,Beauty & Health,Supplements,Multivitamin Pack,51,1,0%,51,32,20,38.2,30,Express,13,Debit Card,Delivered
ORD-007473,3/30/2022,2022,3,Q1,Spring,CUST-06767,Female,Regular,Europe,UK,Home & Kitchen,Kitchen Tools,Cutting Board Set,50,10,0%,505,315,189,37.52,17,Standard,7,Google Pay,Cancelled
ORD-007474,9/28/2021,2021,9,Q3,Fall,CUST-01177,Female,Premium,Middle East,Jordan,Clothing,Men's Wear,Classic T-Shirt,62,2,10%,111,61,50,45.05,3,Economy,14,Google Pay,Delivered
ORD-007475,4/2/2023,2023,4,Q2,Spring,CUST-01061,Female,New,North America,USA,Home & Kitchen,Kitchen Tools,Knife Block Set,50,1,10%,45,35,10,21.38,2,Economy,6,PayPal,Delivered
ORD-007476,7/13/2023,2023,7,Q3,Summer,CUST-05169,Female,Regular,Asia,Japan,Clothing,Men's Wear,Formal Shirt,65,1,30%,45,35,11,23.58,50,Express,13,Bank Transfer,Returned
ORD-007477,12/25/2023,2023,12,Q4,Winter,CUST-05305,Female,Regular,Asia,India,Home & Kitchen,Furniture,Bedside Table,507,1,0%,507,294,213,41.94,25,Express,11,Cash on Delivery,Delivered
ORD-007478,7/29/2023,2023,7,Q3,Summer,CUST-05499,Male,New,North America,USA,Beauty & Health,Skincare,Hyaluronic Acid,74,3,10%,200,111,89,44.37,17,Standard,8,Cash on Delivery,Returned
ORD-007479,4/8/2024,2024,4,Q2,Spring,CUST-05503,Female,Regular,Middle East,Jordan,Beauty & Health,Skincare,Sunscreen SPF50,55,5,20%,220,197,23,10.36,6,Economy,13,Google Pay,Delivered
ORD-007480,8/11/2023,2023,8,Q3,Summer,CUST-03147,Female,Regular,North America,Mexico,Books & Media,Books,Atomic Habits,30,2,0%,61,35,25,42.02,20,Standard,6,Google Pay,Delivered
ORD-007481,5/17/2023,2023,5,Q2,Spring,CUST-02486,Female,Regular,Europe,UK,Clothing,Women's Wear,Summer Dress,55,4,50%,111,147,-36,-32.55,15,Standard,9,Credit Card,Delivered
ORD-007482,3/26/2024,2024,3,Q1,Spring,CUST-02322,Male,Regular,Asia,Singapore,Beauty & Health,Skincare,Vitamin C Serum,31,1,0%,31,15,16,51.06,16,Standard,25,Google Pay,Delivered
ORD-007483,1/28/2023,2023,1,Q1,Winter,CUST-02997,Female,Regular,North America,Canada,Beauty & Health,Skincare,Vitamin C Serum,30,4,0%,119,71,49,40.7,28,Express,7,Google Pay,Cancelled
ORD-007484,3/14/2023,2023,3,Q1,Spring,CUST-01062,Female,Regular,North America,USA,Electronics,Laptops,ASUS ZenBook,1161,1,0%,1161,556,604,52.08,9,Economy,7,Cash on Delivery,Delivered
ORD-007485,2/23/2023,2023,2,Q1,Winter,CUST-05646,Female,Regular,North America,Mexico,Home & Kitchen,Appliances,Blender Pro,174,3,5%,497,269,228,45.88,64,Overnight,4,Apple Pay,Returned
ORD-007486,12/19/2024,2024,12,Q4,Winter,CUST-01452,Male,Premium,Europe,UK,Books & Media,Books,The Psychology of Money,36,2,0%,72,33,39,54.75,6,Economy,14,PayPal,Processing
ORD-007487,7/12/2022,2022,7,Q3,Summer,CUST-05724,Male,Premium,North America,Canada,Beauty & Health,Skincare,Moisturizing Cream,70,1,20%,56,48,8,14.44,24,Express,8,Cash on Delivery,Delivered
ORD-007488,9/9/2021,2021,9,Q3,Fall,CUST-02055,Male,New,Asia,Japan,Clothing,Footwear,Adidas Ultraboost,136,2,40%,163,200,-37,-22.72,15,Standard,10,Cash on Delivery,Delivered
ORD-007489,6/21/2023,2023,6,Q2,Summer,CUST-04802,Male,Regular,Middle East,Jordan,Clothing,Women's Wear,Blouse Top,60,1,20%,48,42,6,12.33,16,Standard,9,Cash on Delivery,Processing
ORD-007490,10/16/2023,2023,10,Q4,Fall,CUST-03780,Female,VIP,Asia,Japan,Beauty & Health,Skincare,Sunscreen SPF50,16,3,40%,29,29,0,-1.25,3,Economy,14,Cash on Delivery,Delivered
ORD-007491,9/14/2022,2022,9,Q3,Fall,CUST-06429,Male,Premium,Middle East,Kuwait,Home & Kitchen,Appliances,Air Fryer 5.5L,103,1,20%,83,61,21,25.87,3,Economy,8,Apple Pay,Returned
ORD-007492,10/13/2024,2024,10,Q4,Fall,CUST-05122,Male,New,Middle East,Saudi Arabia,Clothing,Men's Wear,Chino Pants,82,2,15%,140,101,39,27.71,10,Standard,17,Apple Pay,Delivered
ORD-007493,12/5/2023,2023,12,Q4,Winter,CUST-04170,Male,Premium,Asia,Japan,Books & Media,Books,Deep Work,18,2,20%,30,26,3,11.42,5,Standard,21,Google Pay,Delivered
ORD-007494,1/2/2024,2024,1,Q1,Winter,CUST-03761,Female,New,Europe,Germany,Clothing,Women's Wear,Yoga Pants,128,4,0%,514,235,279,54.21,8,Standard,5,Apple Pay,Cancelled
ORD-007495,9/26/2023,2023,9,Q3,Fall,CUST-07379,Male,Regular,Middle East,Saudi Arabia,Clothing,Women's Wear,Summer Dress,35,5,25%,133,113,20,14.72,91,Overnight,10,Bank Transfer,Delivered
ORD-007496,6/16/2024,2024,6,Q2,Summer,CUST-05159,Female,VIP,Asia,China,Home & Kitchen,Furniture,TV Stand,195,2,10%,351,208,143,40.73,32,Express,13,Google Pay,Delivered
ORD-007497,8/19/2022,2022,8,Q3,Summer,CUST-04887,Female,Premium,Middle East,Kuwait,Beauty & Health,Skincare,Retinol Night Cream,20,2,40%,24,25,-1,-3.28,2,Economy,14,Apple Pay,Delivered
ORD-007498,12/3/2023,2023,12,Q4,Winter,CUST-03568,Male,Premium,Asia,Japan,Clothing,Footwear,Nike Air Max,155,3,0%,466,251,215,46.12,13,Standard,10,Google Pay,Delivered
ORD-007499,5/31/2022,2022,5,Q2,Spring,CUST-04038,Male,Regular,Middle East,UAE,Books & Media,Books,Deep Work,22,1,0%,22,14,8,35.35,7,Economy,14,Google Pay,Delivered
ORD-007500,10/7/2023,2023,10,Q4,Fall,CUST-07330,Female,Regular,Asia,Singapore,Clothing,Women's Wear,Yoga Pants,105,1,0%,105,62,43,41.23,40,Express,13,PayPal,Processing
ORD-007501,5/14/2023,2023,5,Q2,Spring,CUST-01586,Female,Premium,North America,Mexico,Beauty & Health,Skincare,Sunscreen SPF50,39,3,5%,110,72,38,34.68,4,Economy,8,Debit Card,Delivered
ORD-007502,7/6/2023,2023,7,Q3,Summer,CUST-05237,Female,Regular,North America,USA,Electronics,Tablets,iPad Pro 12.9,1044,1,20%,835,553,282,33.8,7,Economy,4,Google Pay,Cancelled
ORD-007503,6/11/2022,2022,6,Q2,Summer,CUST-06468,Female,New,Middle East,Kuwait,Beauty & Health,Skincare,Retinol Night Cream,12,1,15%,10,9,2,14.76,24,Express,12,Apple Pay,Delivered
ORD-007504,9/13/2022,2022,9,Q3,Fall,CUST-03685,Female,New,Asia,India,Books & Media,Books,Deep Work,16,2,10%,29,20,9,31.22,43,Express,20,Cash on Delivery,Delivered
ORD-007505,5/18/2023,2023,5,Q2,Spring,CUST-01612,Female,Regular,Europe,Spain,Clothing,Men's Wear,Formal Shirt,57,1,50%,28,41,-13,-45.06,9,Economy,6,Debit Card,Processing
ORD-007506,11/14/2021,2021,11,Q4,Fall,CUST-06525,Female,New,Europe,Germany,Books & Media,Books,Thinking Fast and Slow,13,1,15%,11,6,5,45.01,43,Express,8,Credit Card,Delivered
ORD-007507,9/22/2024,2024,9,Q3,Fall,CUST-01999,Male,Regular,Middle East,Saudi Arabia,Beauty & Health,Skincare,Vitamin C Serum,47,2,10%,85,54,32,37.23,20,Express,13,Debit Card,Processing
ORD-007508,3/14/2024,2024,3,Q1,Spring,CUST-01056,Female,Regular,Middle East,Jordan,Books & Media,Software,Antivirus Pro,134,5,0%,670,426,244,36.41,6,Economy,12,Google Pay,Delivered
ORD-007509,5/24/2023,2023,5,Q2,Spring,CUST-04811,Male,VIP,Europe,Germany,Electronics,Laptops,HP Spectre x360,1249,3,0%,3747,2296,1451,38.73,29,Express,14,Cash on Delivery,Delivered
ORD-007510,6/21/2022,2022,6,Q2,Summer,CUST-01622,Female,Regular,Asia,India,Home & Kitchen,Furniture,TV Stand,316,3,50%,473,628,-154,-32.61,16,Standard,23,Cash on Delivery,Returned
ORD-007511,9/30/2022,2022,9,Q3,Fall,CUST-07129,Female,New,Middle East,Kuwait,Home & Kitchen,Furniture,Office Chair,396,5,15%,1684,1127,558,33.1,17,Standard,16,PayPal,Processing
ORD-007512,12/20/2021,2021,12,Q4,Winter,CUST-01599,Male,Regular,North America,Canada,Electronics,Smartphones,Samsung Galaxy S23,481,4,15%,1634,1376,258,15.81,65,Overnight,4,Debit Card,Delivered
ORD-007513,1/22/2022,2022,1,Q1,Winter,CUST-05977,Male,Regular,Middle East,Kuwait,Electronics,Laptops,HP Spectre x360,1403,5,0%,7015,3953,3063,43.66,15,Standard,8,Debit Card,Delivered
ORD-007514,11/5/2022,2022,11,Q4,Fall,CUST-04835,Male,Premium,North America,USA,Electronics,Smartphones,Samsung Galaxy S23,566,3,10%,1529,1185,343,22.46,8,Economy,9,Google Pay,Processing
ORD-007515,5/3/2023,2023,5,Q2,Spring,CUST-03909,Female,Regular,Europe,Germany,Beauty & Health,Supplements,Vitamin D3,72,2,50%,72,86,-14,-19.73,96,Overnight,8,Credit Card,Delivered
ORD-007516,9/9/2023,2023,9,Q3,Fall,CUST-05145,Female,New,North America,Mexico,Electronics,Tablets,Samsung Galaxy Tab S9,371,7,30%,1818,1534,285,15.67,13,Standard,6,PayPal,Delivered
ORD-007517,9/6/2021,2021,9,Q3,Fall,CUST-07035,Male,Premium,Asia,South Korea,Clothing,Women's Wear,Yoga Pants,81,6,20%,388,335,53,13.66,22,Express,11,Bank Transfer,Delivered
ORD-007518,8/12/2023,2023,8,Q3,Summer,CUST-06797,Female,Regular,Asia,South Korea,Beauty & Health,Skincare,Hyaluronic Acid,44,4,50%,87,126,-39,-44.25,47,Express,25,Google Pay,Processing
ORD-007519,1/27/2023,2023,1,Q1,Winter,CUST-05647,Female,Regular,Asia,Japan,Books & Media,Books,Atomic Habits,28,2,0%,56,35,20,36.38,10,Standard,11,Bank Transfer,Returned
ORD-007520,3/16/2024,2024,3,Q1,Spring,CUST-03269,Female,VIP,Europe,France,Books & Media,Books,Thinking Fast and Slow,33,2,50%,33,37,-4,-11.42,59,Overnight,10,Bank Transfer,Returned
ORD-007521,6/13/2023,2023,6,Q2,Summer,CUST-02435,Male,New,North America,Canada,Home & Kitchen,Appliances,Air Fryer 5.5L,34,1,0%,34,23,11,31.19,44,Express,3,Google Pay,Delivered
ORD-007522,5/2/2022,2022,5,Q2,Spring,CUST-05563,Female,Premium,Asia,India,Beauty & Health,Skincare,Hyaluronic Acid,18,3,40%,32,36,-4,-13.13,17,Standard,22,PayPal,Cancelled
ORD-007523,11/1/2023,2023,11,Q4,Fall,CUST-04830,Male,Regular,North America,Mexico,Home & Kitchen,Appliances,Coffee Maker,259,2,0%,518,382,136,26.3,9,Economy,5,Bank Transfer,Delivered
ORD-007524,4/8/2022,2022,4,Q2,Spring,CUST-06112,Female,Regular,Middle East,Kuwait,Beauty & Health,Supplements,Multivitamin Pack,68,2,15%,115,98,17,14.86,20,Standard,16,Bank Transfer,Returned
ORD-007525,12/29/2022,2022,12,Q4,Winter,CUST-07240,Male,VIP,North America,Mexico,Electronics,Smartphones,Xiaomi 13,843,2,25%,1264,1010,254,20.08,70,Overnight,10,Debit Card,Delivered
ORD-007526,3/18/2024,2024,3,Q1,Spring,CUST-06197,Male,Regular,North America,Mexico,Beauty & Health,Skincare,Vitamin C Serum,49,4,30%,136,98,38,28.28,5,Economy,5,Debit Card,Delivered
ORD-007527,12/21/2021,2021,12,Q4,Winter,CUST-06868,Female,Regular,North America,USA,Home & Kitchen,Kitchen Tools,Storage Container Set,83,6,5%,474,311,163,34.44,77,Overnight,3,Credit Card,Delivered
ORD-007528,4/20/2023,2023,4,Q2,Spring,CUST-04940,Male,New,Europe,UK,Books & Media,Books,Deep Work,24,3,30%,50,38,12,23.31,43,Express,9,Bank Transfer,Delivered
ORD-007529,4/3/2022,2022,4,Q2,Spring,CUST-01372,Female,VIP,North America,Mexico,Books & Media,Books,Thinking Fast and Slow,13,3,20%,31,27,5,15.73,12,Standard,3,Debit Card,Returned
ORD-007530,8/17/2022,2022,8,Q3,Summer,CUST-03404,Male,Premium,North America,Canada,Home & Kitchen,Appliances,Air Fryer 5.5L,51,2,50%,51,73,-22,-44.03,5,Economy,6,Google Pay,Delivered
ORD-007531,6/8/2021,2021,6,Q2,Summer,CUST-05188,Male,New,Middle East,UAE,Clothing,Women's Wear,Yoga Pants,29,1,0%,29,14,15,52.25,58,Overnight,10,PayPal,Delivered
ORD-007532,1/6/2022,2022,1,Q1,Winter,CUST-05218,Female,Regular,North America,Canada,Home & Kitchen,Furniture,Office Chair,560,1,0%,560,265,295,52.67,95,Overnight,7,Apple Pay,Cancelled
ORD-007533,1/22/2022,2022,1,Q1,Winter,CUST-02111,Female,Regular,Europe,Germany,Beauty & Health,Skincare,Vitamin C Serum,62,3,40%,112,118,-7,-6.04,5,Economy,12,Debit Card,Returned
ORD-007534,7/28/2021,2021,7,Q3,Summer,CUST-04277,Male,Premium,Middle East,Kuwait,Books & Media,Software,Antivirus Pro,99,3,0%,296,134,162,54.87,34,Express,11,Cash on Delivery,Delivered
ORD-007535,4/4/2022,2022,4,Q2,Spring,CUST-02544,Female,New,Middle East,Egypt,Beauty & Health,Supplements,Omega-3 Fish Oil,19,7,40%,79,60,20,24.96,16,Standard,10,PayPal,Delivered
ORD-007536,6/7/2024,2024,6,Q2,Summer,CUST-01089,Male,Regular,Middle East,Egypt,Home & Kitchen,Kitchen Tools,Knife Block Set,70,1,50%,35,40,-5,-14.07,11,Standard,9,Apple Pay,Returned
ORD-007537,8/16/2023,2023,8,Q3,Summer,CUST-06280,Female,Regular,Middle East,Egypt,Home & Kitchen,Appliances,Rice Cooker,279,1,50%,140,197,-57,-40.96,6,Economy,8,Debit Card,Returned
ORD-007538,6/5/2024,2024,6,Q2,Summer,CUST-02032,Female,Premium,Middle East,Egypt,Electronics,Headphones,Samsung Galaxy Buds,326,2,5%,620,357,262,42.3,63,Overnight,8,Credit Card,Processing
ORD-007539,9/11/2021,2021,9,Q3,Fall,CUST-01980,Male,Regular,North America,Mexico,Home & Kitchen,Furniture,Office Chair,384,1,0%,384,228,156,40.72,38,Express,6,Debit Card,Delivered
ORD-007540,12/5/2021,2021,12,Q4,Winter,CUST-07432,Female,Regular,North America,Mexico,Books & Media,Books,Atomic Habits,31,2,5%,58,42,16,28.39,16,Standard,5,PayPal,Returned
ORD-007541,9/27/2023,2023,9,Q3,Fall,CUST-06266,Female,Regular,Middle East,Jordan,Beauty & Health,Supplements,Omega-3 Fish Oil,32,2,40%,38,44,-6,-15.07,7,Economy,17,Debit Card,Delivered
ORD-007542,1/27/2023,2023,1,Q1,Winter,CUST-03092,Male,VIP,North America,Mexico,Home & Kitchen,Kitchen Tools,Cutting Board Set,81,1,5%,76,44,33,43.06,5,Economy,5,Cash on Delivery,Cancelled
ORD-007543,8/28/2022,2022,8,Q3,Summer,CUST-02389,Male,New,Europe,UK,Home & Kitchen,Appliances,Blender Pro,120,1,40%,72,59,13,18.04,18,Standard,10,Debit Card,Delivered
ORD-007544,1/15/2024,2024,1,Q1,Winter,CUST-01201,Male,Regular,Asia,China,Clothing,Women's Wear,Maxi Skirt,31,1,0%,31,19,13,40.15,5,Economy,25,Debit Card,Delivered
ORD-007545,8/1/2023,2023,8,Q3,Summer,CUST-07604,Female,New,North America,Canada,Books & Media,Books,Thinking Fast and Slow,39,1,25%,29,19,9,32.8,7,Economy,6,Cash on Delivery,Cancelled
ORD-007546,8/4/2022,2022,8,Q3,Summer,CUST-01360,Male,Premium,Europe,Germany,Clothing,Men's Wear,Slim Fit Jeans,70,3,50%,106,127,-22,-20.42,10,Economy,12,Apple Pay,Delivered
ORD-007547,4/6/2023,2023,4,Q2,Spring,CUST-03915,Female,Premium,Middle East,Kuwait,Books & Media,Books,The Psychology of Money,39,2,0%,77,54,24,30.48,19,Standard,13,Google Pay,Delivered
ORD-007548,7/30/2023,2023,7,Q3,Summer,CUST-01508,Male,Regular,Asia,India,Electronics,Headphones,AirPods Pro,233,2,30%,326,250,75,23.12,99,Overnight,25,Credit Card,Delivered
ORD-007549,11/4/2022,2022,11,Q4,Fall,CUST-06270,Male,Regular,Middle East,Egypt,Clothing,Footwear,Converse Chuck Taylor,168,2,0%,337,210,126,37.56,39,Express,7,Cash on Delivery,Delivered
ORD-007550,9/27/2023,2023,9,Q3,Fall,CUST-02890,Male,Regular,Europe,Italy,Books & Media,Books,Thinking Fast and Slow,39,1,20%,31,27,5,14.8,3,Economy,6,Credit Card,Returned
ORD-007551,4/14/2023,2023,4,Q2,Spring,CUST-02886,Female,Regular,North America,Canada,Electronics,Tablets,Huawei MatePad 11,489,1,0%,489,272,217,44.4,7,Economy,10,Apple Pay,Cancelled
ORD-007552,6/12/2022,2022,6,Q2,Summer,CUST-01891,Female,VIP,Asia,Japan,Electronics,Smartphones,iPhone 14,573,2,40%,688,857,-169,-24.62,75,Overnight,12,Debit Card,Delivered
ORD-007553,3/13/2024,2024,3,Q1,Spring,CUST-05762,Male,Regular,Europe,Germany,Clothing,Footwear,Adidas Ultraboost,127,5,25%,477,399,79,16.46,30,Express,14,Apple Pay,Delivered
ORD-007554,11/20/2021,2021,11,Q4,Fall,CUST-02123,Male,Regular,Europe,Spain,Electronics,Tablets,Samsung Galaxy Tab S9,747,2,10%,1344,840,504,37.52,43,Express,6,Credit Card,Delivered
ORD-007555,7/22/2023,2023,7,Q3,Summer,CUST-05231,Male,VIP,North America,Canada,Books & Media,Software,Microsoft Office 365,126,1,20%,101,62,39,38.51,4,Economy,10,Bank Transfer,Returned
ORD-007556,12/9/2023,2023,12,Q4,Winter,CUST-02565,Male,Premium,Middle East,Kuwait,Beauty & Health,Skincare,Sunscreen SPF50,76,3,30%,160,149,10,6.54,26,Express,13,PayPal,Returned
ORD-007557,4/26/2024,2024,4,Q2,Spring,CUST-01812,Male,Premium,North America,USA,Beauty & Health,Supplements,Collagen Peptides,54,1,30%,38,27,10,27.32,69,Overnight,6,Debit Card,Delivered
ORD-007558,7/23/2022,2022,7,Q3,Summer,CUST-07399,Female,Regular,Asia,Singapore,Books & Media,Software,Adobe Creative Cloud,49,4,20%,158,118,40,25.5,12,Standard,12,Cash on Delivery,Delivered
ORD-007559,9/28/2023,2023,9,Q3,Fall,CUST-04078,Male,VIP,Middle East,Jordan,Books & Media,Software,Photo Editing Suite,131,6,0%,788,376,413,52.36,4,Economy,15,Apple Pay,Delivered
ORD-007560,10/20/2021,2021,10,Q4,Fall,CUST-03794,Male,Regular,Asia,China,Clothing,Women's Wear,Maxi Skirt,75,2,40%,90,78,13,13.94,18,Standard,17,Google Pay,Delivered
ORD-007561,7/11/2023,2023,7,Q3,Summer,CUST-05994,Male,Regular,Asia,South Korea,Beauty & Health,Skincare,Retinol Night Cream,17,1,0%,17,12,5,30.41,13,Standard,17,Debit Card,Returned
ORD-007562,5/26/2023,2023,5,Q2,Spring,CUST-04631,Male,New,Europe,Spain,Beauty & Health,Supplements,Collagen Peptides,26,3,50%,39,49,-11,-27.75,21,Express,11,Debit Card,Returned
ORD-007563,6/19/2022,2022,6,Q2,Summer,CUST-03761,Male,Regular,Europe,Spain,Clothing,Women's Wear,Yoga Pants,104,1,10%,94,48,46,48.84,8,Economy,10,Apple Pay,Delivered
ORD-007564,9/5/2023,2023,9,Q3,Fall,CUST-01013,Male,Regular,Middle East,Kuwait,Electronics,Tablets,Samsung Galaxy Tab S9,684,2,10%,1231,954,278,22.56,56,Overnight,17,Cash on Delivery,Cancelled
ORD-007565,3/4/2024,2024,3,Q1,Spring,CUST-02348,Female,Regular,Europe,Germany,Clothing,Women's Wear,High-Waist Jeans,135,1,20%,108,65,43,40.08,8,Economy,8,Apple Pay,Delivered
ORD-007566,9/23/2022,2022,9,Q3,Fall,CUST-02089,Male,Regular,Asia,South Korea,Clothing,Men's Wear,Formal Shirt,61,9,0%,546,366,180,33.02,73,Overnight,24,Debit Card,Delivered
ORD-007567,5/6/2024,2024,5,Q2,Spring,CUST-03201,Male,Regular,Europe,UK,Books & Media,Software,VPN Premium 1Y,118,1,0%,118,72,46,38.79,8,Standard,6,PayPal,Delivered
ORD-007568,12/14/2023,2023,12,Q4,Winter,CUST-03048,Male,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Knife Block Set,109,1,15%,93,50,43,46.58,9,Standard,7,PayPal,Delivered
ORD-007569,7/22/2021,2021,7,Q3,Summer,CUST-02620,Male,New,Asia,Singapore,Clothing,Women's Wear,Blouse Top,80,1,30%,56,41,15,26.59,34,Express,22,Cash on Delivery,Returned
ORD-007570,9/26/2022,2022,9,Q3,Fall,CUST-02662,Male,Regular,Asia,South Korea,Books & Media,Software,Microsoft Office 365,227,4,10%,816,584,232,28.42,23,Express,13,Google Pay,Delivered
ORD-007571,10/27/2023,2023,10,Q4,Fall,CUST-05426,Female,Regular,North America,Mexico,Home & Kitchen,Furniture,Bookshelf 5-Tier,288,9,15%,2207,1184,1023,46.37,6,Economy,9,Apple Pay,Delivered
ORD-007572,10/28/2023,2023,10,Q4,Fall,CUST-07229,Female,Regular,Middle East,Saudi Arabia,Beauty & Health,Skincare,Retinol Night Cream,89,2,30%,125,120,4,3.47,7,Economy,11,Credit Card,Delivered
ORD-007573,10/19/2023,2023,10,Q4,Fall,CUST-07950,Male,New,Middle East,Saudi Arabia,Home & Kitchen,Appliances,Blender Pro,205,10,0%,2049,1474,575,28.08,32,Express,12,PayPal,Delivered
ORD-007574,10/27/2023,2023,10,Q4,Fall,CUST-02932,Male,Regular,North America,Canada,Clothing,Women's Wear,Yoga Pants,26,4,5%,98,76,23,23.07,9,Economy,9,PayPal,Returned
ORD-007575,6/15/2024,2024,6,Q2,Summer,CUST-05502,Female,Regular,Asia,Japan,Electronics,Headphones,AirPods Pro,220,1,5%,209,109,100,47.89,15,Standard,11,Debit Card,Delivered
ORD-007576,10/23/2023,2023,10,Q4,Fall,CUST-05450,Female,Regular,North America,Mexico,Clothing,Footwear,Vans Old Skool,110,5,5%,524,290,234,44.61,13,Standard,6,Bank Transfer,Delivered
ORD-007577,7/13/2024,2024,7,Q3,Summer,CUST-07389,Female,Regular,Middle East,Egypt,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,136,1,5%,129,65,64,49.61,21,Express,8,Cash on Delivery,Delivered
ORD-007578,5/18/2023,2023,5,Q2,Spring,CUST-07180,Male,VIP,Middle East,UAE,Beauty & Health,Supplements,Multivitamin Pack,27,3,0%,80,51,29,36.61,90,Overnight,15,Credit Card,Delivered
ORD-007579,8/31/2022,2022,8,Q3,Summer,CUST-03145,Male,Premium,Middle East,Jordan,Clothing,Footwear,Nike Air Max,156,3,20%,374,244,131,34.89,10,Standard,16,Bank Transfer,Returned
ORD-007580,9/12/2022,2022,9,Q3,Fall,CUST-02915,Female,Premium,Middle East,Egypt,Beauty & Health,Supplements,Whey Protein 2kg,29,1,50%,15,19,-5,-33.1,98,Overnight,16,Debit Card,Delivered
ORD-007581,3/23/2023,2023,3,Q1,Spring,CUST-05975,Female,Regular,North America,USA,Clothing,Women's Wear,Maxi Skirt,145,2,25%,218,158,60,27.34,9,Economy,3,Credit Card,Delivered
ORD-007582,3/30/2023,2023,3,Q1,Spring,CUST-04854,Female,Regular,Europe,UK,Electronics,Laptops,MacBook Air M2,1212,2,15%,2061,1529,532,25.8,55,Overnight,11,PayPal,Delivered
ORD-007583,10/30/2022,2022,10,Q4,Fall,CUST-01533,Male,Regular,Asia,Japan,Electronics,Laptops,MacBook Air M2,1792,1,0%,1792,1197,595,33.18,45,Express,14,PayPal,Delivered
ORD-007584,9/23/2021,2021,9,Q3,Fall,CUST-06173,Male,Regular,North America,Canada,Electronics,Headphones,AirPods Pro,137,1,0%,137,73,64,46.64,12,Standard,5,Bank Transfer,Cancelled
